hackathon_name,project_name,project_link,winner
HackNC 2024,AI-powered Investment Portfolio Creator,https://devpost.com/software/ai-powered-investment-portfolio-creator,TRUE
HackNC 2024,UnityConnect,https://devpost.com/software/unityconnect,TRUE
HackNC 2024,Smart Kitchen,https://devpost.com/software/smart-refridge,TRUE
HackNC 2024,Carolina Radio,https://devpost.com/software/carolina-radio,TRUE
HackNC 2024,SpotME.tech,https://devpost.com/software/tba-k1bvjx,TRUE
HackNC 2024,Cat-egorize,https://devpost.com/software/cat-egorize,TRUE
HackNC 2024,ClearView,https://devpost.com/software/clearview,FALSE
HackNC 2024,PerCent,https://devpost.com/software/percent,FALSE
HackNC 2024,Desing Your Dream Home,https://devpost.com/software/desing-your-dream-home,FALSE
HackNC 2024,Rendezvous,https://devpost.com/software/rendezvous-hd6es7,FALSE
HackNC 2024,Linear,https://devpost.com/software/linear,FALSE
HackNC 2024,Heels & Meals,https://devpost.com/software/heels-meals,FALSE
HackNC 2024,FinWise AI,https://devpost.com/software/finwise-ai,FALSE
HackNC 2024,MoonWallet,https://devpost.com/software/moonwallet,FALSE
HackNC 2024,HACKNC Initial D Inspired Racing Game,https://devpost.com/software/hacknc-initial-d-inspired-racing-game,FALSE
HackNC 2024,School Safety NYC,https://devpost.com/software/school-safety-nyc,FALSE
HackNC 2024,Rams-Rocket,https://devpost.com/software/rams-rocket,FALSE
HackNC 2024,RubberDucky,https://devpost.com/software/rubberducky-1967rg,FALSE
HackNC 2024,CD,https://devpost.com/software/cd-gv3w2b,FALSE
HackNC 2024,SPay,https://devpost.com/software/spay-cf4hri,FALSE
HackNC 2024,SnapSuggest,https://devpost.com/software/snapsuggest,FALSE
HackNC 2024,Local Pioneer,https://devpost.com/software/local-pioneer,FALSE
HackNC 2024,Nail it with Lowe's!,https://devpost.com/software/nail-it-with-lowe-s,FALSE
HackNC 2024,HeelEats App,https://devpost.com/software/heeleats-app,FALSE
HackNC 2024,ShapeShift Prosthetics,https://devpost.com/software/shapeshift-prosthetics,FALSE
HackNC 2024,Glutten,https://devpost.com/software/glutten,FALSE
HackNC 2024,Lifeline,https://devpost.com/software/lifeline-706hkb,FALSE
HackNC 2024,Professor X: Virtual Mental Health Support,https://devpost.com/software/professor-x-virtual-mental-health-support,FALSE
HackNC 2024,SpaceDuck,https://devpost.com/software/spaceduck-cw7voz,FALSE
HackNC 2024,Apple Planet,https://devpost.com/software/apple-planet,FALSE
HackNC 2024,Tar Heel Trade,https://devpost.com/software/tar-heel-trade,FALSE
HackNC 2024,Project Secure,https://devpost.com/software/project-secure,FALSE
HackNC 2024,EconomicSpaceGame,https://devpost.com/software/economicspacegame,FALSE
HackNC 2024,HandShake,https://devpost.com/software/handshake-py907x,FALSE
HackNC 2024,ReadyNow Hurricane Readiness,https://devpost.com/software/readynow-hurricane-readiness,FALSE
HackNC 2024,EasyBreathe,https://devpost.com/software/easybreathe,FALSE
HackNC 2024,Astral Journey,https://devpost.com/software/astral-journery,FALSE
HackNC 2024,StarDaze,https://devpost.com/software/stardaze,FALSE
HackNC 2024,FindMe,https://devpost.com/software/findme-xyw5zj,FALSE
HackNC 2024,AccountaBuddy,https://devpost.com/software/nudge-4groy0,FALSE
HackNC 2024,StudyHeels,https://devpost.com/software/studyheels,FALSE
HackNC 2024,Satellyte,https://devpost.com/software/satellyte,FALSE
HackNC 2024,DripCheck,https://devpost.com/software/dripcheck-jb0e4n,FALSE
HackNC 2024,Spacecraft Override,https://devpost.com/software/spacecraft-override,FALSE
HackNC 2024,Tar Travel,https://devpost.com/software/tar-travel,FALSE
HackNC 2024,The Dormganizer,https://devpost.com/software/the-dormganizer,FALSE
HackNC 2024,One,https://devpost.com/software/one-rgd5fj,FALSE
HackNC 2024,Asteroid Field,https://devpost.com/software/aerospace-evolution,FALSE
HackNC 2024,Orbital Simulation and the N-Body Problem,https://devpost.com/software/orbital-simulation-and-the-n-body-problem,FALSE
HackNC 2024,Tar Heel Tutor,https://devpost.com/software/tar-heel-tutor,FALSE
HackNC 2024,FlatMate,https://devpost.com/software/flatmate-tlzcja,FALSE
HackNC 2024,Mood Music,https://devpost.com/software/mood-music-sbx562,FALSE
HackNC 2024,ConnectMax,https://devpost.com/software/connectmax,FALSE
HackNC 2024,Dungeon Escape Game,https://devpost.com/software/dungeon-escape-game,FALSE
HackNC 2024,Tasktronaut,https://devpost.com/software/tasktronaut,FALSE
HackNC 2024,Time Value Vault,https://devpost.com/software/time-value-vault,FALSE
HackNC 2024,StonkQuest,https://devpost.com/software/stonkquest,FALSE
HackNC 2024,Bolt,https://devpost.com/software/bolt-yaveuc,FALSE
HackNC 2024,OptiTime,https://devpost.com/software/optitime,FALSE
HackNC 2024,UNC Marketplace,https://devpost.com/software/unc-marketplace,FALSE
HackNC 2024,Satellite Image Guesser,https://devpost.com/software/satellite-image-project,FALSE
HackNC 2024,Centsible,https://devpost.com/software/centsible-0p65au,FALSE
HackNC 2024,Fabrik,https://devpost.com/software/fabrik,FALSE
HackNC 2024,Rocket Builder,https://devpost.com/software/rocket-builder-q5y3px,FALSE
HackNC 2024,AstroFinance,https://devpost.com/software/astrofinance,FALSE
HackNC 2024,InnoVenture,https://devpost.com/software/innoventure,FALSE
HackNC 2024,CampusCare,https://devpost.com/software/campuscare-6lbq9p,FALSE
HackNC 2024,Exploring Emotions,https://devpost.com/software/exploring-emotions,FALSE
HackNC 2024,What's The Move?,https://devpost.com/software/what-the-move,FALSE
HackNC 2024,Where The Heel?,https://devpost.com/software/where-the-heel,FALSE
HackNC 2024,Delve The Dungeon,https://devpost.com/software/hacknc24-minigame,FALSE
HackNC 2024,Constellearn,https://devpost.com/software/constellearn,FALSE
HackNC 2024,Roycie's Budget Tracker,https://devpost.com/software/roycie-s-budget-tracker,FALSE
HackNC 2024,Astraloq,https://devpost.com/software/astraloq,FALSE
HackNC 2024,Floxis,https://devpost.com/software/floxis,FALSE
HackNC 2024,FlowGenie,https://devpost.com/software/flowgenie,FALSE
HackNC 2024,Nebula,https://devpost.com/software/budget_touhou,FALSE
HackNC 2024,Dress to Invade,https://devpost.com/software/dress-to-invade,FALSE
HackNC 2024,Space Donation,https://devpost.com/software/space-donation,FALSE
HackNC 2024,I am secretly  not coding,https://devpost.com/software/i-am-secretly-not-coding,FALSE
HackNC 2024,Aligned,https://devpost.com/software/aligned,FALSE
HackNC 2024,Budget Bites,https://devpost.com/software/meals-for-less,FALSE
HackNC 2024,Set online game,https://devpost.com/software/set-online-game,FALSE
HackNC 2024,1Finance.ai,https://devpost.com/software/1finance-ai,FALSE
IDEA Hacks 2024,Echo Location,https://devpost.com/software/echo-location-bez8d2,TRUE
IDEA Hacks 2024,The Seeing Eye Vest,https://devpost.com/software/the-seeing-vest,TRUE
IDEA Hacks 2024,Bare Bones D&D,https://devpost.com/software/bare-bonez-dnd,TRUE
IDEA Hacks 2024,Brailliance,https://devpost.com/software/brailliance,TRUE
IDEA Hacks 2024,DeepCool,https://devpost.com/software/deepcool,TRUE
IDEA Hacks 2024,Run For Your Life!,https://devpost.com/software/run-for-your-life,TRUE
IDEA Hacks 2024,LIFE-line,https://devpost.com/software/lifeline-pcsmi2,TRUE
IDEA Hacks 2024,Carbon E-Mission,https://devpost.com/software/carbon-e-mission,FALSE
IDEA Hacks 2024,B-Box,https://devpost.com/software/to-do-utl0og,FALSE
IDEA Hacks 2024,Sensor Sight Assist,https://devpost.com/software/sensor-sight-assist,FALSE
IDEA Hacks 2024,Weight Assisted Linear Kinetic System (WALKS),https://devpost.com/software/walk-assisted-linear-kinetic-system-w-a-l-k-s,FALSE
IDEA Hacks 2024,RizzBand,https://devpost.com/software/rizzband,FALSE
IDEA Hacks 2024,Ducktor,https://devpost.com/software/ducktor,FALSE
IDEA Hacks 2024,The Plant Buddy,https://devpost.com/software/the-plant-buddy,FALSE
IDEA Hacks 2024,PAHS (Portable Automatic Hydroponic System),https://devpost.com/software/pahs-portable-automatic-hydroponic-system,FALSE
IDEA Hacks 2024,SolarHome,https://devpost.com/software/solarhome,FALSE
IDEA Hacks 2024,The Collision Cap,https://devpost.com/software/the-collision-cap,FALSE
IDEA Hacks 2024,NeedleKnows,https://devpost.com/software/needleknows,FALSE
IDEA Hacks 2024,Compost-Mate,https://devpost.com/software/compost-mate,FALSE
IDEA Hacks 2024,"Red Light, Green Light (Sunflower Edition)",https://devpost.com/software/red-light-green-light-sunflower-edition,FALSE
IDEA Hacks 2024,The Recycling Bin Hat,https://devpost.com/software/the-recycling-bin-hat,FALSE
IDEA Hacks 2024,Grass Buddy,https://devpost.com/software/grass-buddy,FALSE
IDEA Hacks 2024,ECCPD,https://devpost.com/software/eccpd,FALSE
IDEA Hacks 2024,PEMDAS: Personality-Enhanced Matching Dating ASsistant,https://devpost.com/software/pemdas-personality-enhanced-matching-dating-assistant,FALSE
IDEA Hacks 2024,Go Save Grass,https://devpost.com/software/placeholder-hmzxlg,FALSE
IDEA Hacks 2024,Hear Me Out: A Bruin Espionage,https://devpost.com/software/hear-me-out-a-bruin-espionage,FALSE
IDEA Hacks 2024,The Helping Cane,https://devpost.com/software/the-helping-cane,FALSE
IDEA Hacks 2024,bean,https://devpost.com/software/temp-gf0er2,FALSE
IDEA Hacks 2024,GPT M.D.,https://devpost.com/software/gpt-m-d,FALSE
IDEA Hacks 2024,iThirsty,https://devpost.com/software/ithirsty,FALSE
IDEA Hacks 2024,Boximizer,https://devpost.com/software/custom-size-box-cutter,FALSE
IDEA Hacks 2024,VisionMate,https://devpost.com/software/visionmate-btxw05,FALSE
IDEA Hacks 2024,Collective Cadence,https://devpost.com/software/remote-music-transcriber-and-synchronizer,FALSE
IDEA Hacks 2024,Patient Focused Pill Dispenser,https://devpost.com/software/patient-focused-pill-dispenser,FALSE
IDEA Hacks 2024,"Garvey - the half garden, half robo-pal rover.",https://devpost.com/software/garvey-the-half-garden-half-robo-pal-rover,FALSE
IDEA Hacks 2024,Health and Exercise Regulation Buddy - H.E.R.B.,https://devpost.com/software/health-and-exercise-regulation-buddy-h-e-r-b,FALSE
IDEA Hacks 2024,Eye-as: Assisted Sight,https://devpost.com/software/project-name-tbnuld,FALSE
IDEA Hacks 2024,Doornamo,https://devpost.com/software/doornimo,FALSE
IDEA Hacks 2024,Little Free Libgen,https://devpost.com/software/little-free-libgen,FALSE
IDEA Hacks 2024,Dust Dolphin,https://devpost.com/software/dust-dolphin-fviawt,FALSE
IDEA Hacks 2024,ECHO: Enhanced Communication Hearing Oscillator,https://devpost.com/software/echo-enhanced-communication-hearing-oscillator,FALSE
IDEA Hacks 2024,Lithophane Lightup Fixture,https://devpost.com/software/lithophane-lightup-fixture,FALSE
IDEA Hacks 2024,Go Towards the Light,https://devpost.com/software/tbd-5b4clx,FALSE
IDEA Hacks 2024,Score Master,https://devpost.com/software/score-master,FALSE
IDEA Hacks 2024,Nature Nurturer,https://devpost.com/software/nature-nurturer,FALSE
IDEA Hacks 2024,Health App,https://devpost.com/software/health-app-c098o7,FALSE
IDEA Hacks 2024,Cheapest Flight Ticket Generation and Booking CLI-BOT,https://devpost.com/software/cheapest-flight-ticket-generation-and-booking-cli-bot,FALSE
IDEA Hacks 2024,GAUSS - Pinpoint geodata,https://devpost.com/software/gauss-for-the-environment,FALSE
MIT Reality Hack 2024,In Arm's Reach,https://devpost.com/software/test-h62z5t,TRUE
MIT Reality Hack 2024,Block Party,https://devpost.com/software/block-party-ov0jmc,TRUE
MIT Reality Hack 2024,Noir,https://devpost.com/software/noir-mibces,TRUE
MIT Reality Hack 2024,Team 71 - Bounce Ball,https://devpost.com/software/team-71-bounce-ball,TRUE
MIT Reality Hack 2024,RECOVR,https://devpost.com/software/recovr-5ubkl0,TRUE
MIT Reality Hack 2024,SKYWARD,https://devpost.com/software/c-r-a-s-h-critical-runway-assistance-for-safe-handling,TRUE
MIT Reality Hack 2024,"A ""Fire"" Training App",https://devpost.com/software/a-fire-training-app,TRUE
MIT Reality Hack 2024,Talk to Me,https://devpost.com/software/talk-to-me-a8ow0x,TRUE
MIT Reality Hack 2024,Legacy,https://devpost.com/software/legacy-q9dmvf,TRUE
MIT Reality Hack 2024,Community Canvas,https://devpost.com/software/community-canvas,TRUE
MIT Reality Hack 2024,snAIder,https://devpost.com/software/snaider,TRUE
MIT Reality Hack 2024,GEOQUEST AR,https://devpost.com/software/geoquest-ar,TRUE
MIT Reality Hack 2024,Beesper,https://devpost.com/software/beesper,TRUE
MIT Reality Hack 2024,Dr. Trust,https://devpost.com/software/dr-trust,TRUE
MIT Reality Hack 2024,EduVision,https://devpost.com/software/eduvision-raosb8,TRUE
MIT Reality Hack 2024,PlantAR,https://devpost.com/software/plantar-db3rq0,TRUE
MIT Reality Hack 2024,HeaVR,https://devpost.com/software/heavr,TRUE
MIT Reality Hack 2024,FlexVR Wellness,https://devpost.com/software/flexvr-wellness,TRUE
MIT Reality Hack 2024,MemoryMingle,https://devpost.com/software/memorymingle,FALSE
MIT Reality Hack 2024,PocketFest,https://devpost.com/software/pocketfest,FALSE
MIT Reality Hack 2024,Museum of Future Perfect,https://devpost.com/software/museum-of-future-perfect,FALSE
MIT Reality Hack 2024,Synergy & Survival,https://devpost.com/software/synergy-survival,FALSE
MIT Reality Hack 2024,XR Wilderness Academy,https://devpost.com/software/xr-wilderness-academy,FALSE
MIT Reality Hack 2024,GAL-XR,https://devpost.com/software/gal-xr,FALSE
MIT Reality Hack 2024,Record Reality,https://devpost.com/software/record-reality,FALSE
MIT Reality Hack 2024,Code Hero,https://devpost.com/software/code-hero-a0x7bu,FALSE
MIT Reality Hack 2024,Gesture VR,https://devpost.com/software/gesture-vr,FALSE
MIT Reality Hack 2024,SPHERE,https://devpost.com/software/sphere-ywnr15,FALSE
MIT Reality Hack 2024,StageFlow,https://devpost.com/software/stageflow,FALSE
MIT Reality Hack 2024,Moji,https://devpost.com/software/moji-9di4wl,FALSE
MIT Reality Hack 2024,Ever-present,https://devpost.com/software/ever-present,FALSE
MIT Reality Hack 2024,Traces,https://devpost.com/software/traces-b15sou,FALSE
MIT Reality Hack 2024,PastVista,https://devpost.com/software/pastvista,FALSE
MIT Reality Hack 2024,EmpoweredAR,https://devpost.com/software/empoweredar,FALSE
MIT Reality Hack 2024,Mool,https://devpost.com/software/mool,FALSE
MIT Reality Hack 2024,Collage MR,https://devpost.com/software/collage-mr,FALSE
MIT Reality Hack 2024,"WEDGE: Wireless, Ergonomic, Dynamic Gesture Enhancer",https://devpost.com/software/wedge-wireless-ergonomic-dynamic-gesture-enhancer,FALSE
MIT Reality Hack 2024,Memories of Kumi-Daiko,https://devpost.com/software/memories-of-kumi-daiko,FALSE
MIT Reality Hack 2024,SubLynk,https://devpost.com/software/sublynk,FALSE
MIT Reality Hack 2024,Fire Drill XR,https://devpost.com/software/fire-drill-xr,FALSE
MIT Reality Hack 2024,Ball Lightning,https://devpost.com/software/ball-lightning,FALSE
MIT Reality Hack 2024,A Day's Blur VR,https://devpost.com/software/a-day-s-blur-vr,FALSE
MIT Reality Hack 2024,Destiny,https://devpost.com/software/destiny-w0y4b7,FALSE
MIT Reality Hack 2024,Wave Goodbye,https://devpost.com/software/wave-goodbye,FALSE
MIT Reality Hack 2024,Voyagery,https://devpost.com/software/voyagery,FALSE
MIT Reality Hack 2024,Team #42 - Ancestral Apron,https://devpost.com/software/ancestral-apron,FALSE
MIT Reality Hack 2024,Mushin,https://devpost.com/software/mushin,FALSE
MIT Reality Hack 2024,GenZen,https://devpost.com/software/theta-8ot2z7,FALSE
MIT Reality Hack 2024,LivelyLens,https://devpost.com/software/livelylens,FALSE
MIT Reality Hack 2024,StellarScope: Connecting with the Cosmos,https://devpost.com/software/stellarscope-connecting-with-the-cosmos,FALSE
MIT Reality Hack 2024,SupportXR,https://devpost.com/software/myit,FALSE
MIT Reality Hack 2024,Super Smash Trash,https://devpost.com/software/super-smash-trash,FALSE
MIT Reality Hack 2024,Cycle,https://devpost.com/software/cycle-j4mrpa,FALSE
MIT Reality Hack 2024,Mentor Reality,https://devpost.com/software/mentar,FALSE
MIT Reality Hack 2024,netwARk,https://devpost.com/software/netwark,FALSE
MIT Reality Hack 2024,Starscape,https://devpost.com/software/starscape,FALSE
MIT Reality Hack 2024,RealAccess.VR,https://devpost.com/software/realaccess-vr,FALSE
MIT Reality Hack 2024,Unity Enzo,https://devpost.com/software/sceneeditxr,FALSE
MIT Reality Hack 2024,AIRBLOCKS,https://devpost.com/software/airblocks-9rg4hk,FALSE
MIT Reality Hack 2024,MindfulStride,https://devpost.com/software/mindfulstride,FALSE
MIT Reality Hack 2024,EmpathyEase,https://devpost.com/software/echo-101,FALSE
MIT Reality Hack 2024,AgriCommandXR,https://devpost.com/software/agricommandxr,FALSE
MIT Reality Hack 2024,Steeped in sereniTEA: From Virtuality to Reality,https://devpost.com/software/steeped-in-serenitea-from-virtuality-to-reality,FALSE
MIT Reality Hack 2024,Visclude,https://devpost.com/software/visinclude,FALSE
MIT Reality Hack 2024,Braille XR,https://devpost.com/software/braille-xr,FALSE
MIT Reality Hack 2024,DelivAR Angel,https://devpost.com/software/delivar-angel-qc2fjy,FALSE
MIT Reality Hack 2024,SensEasy,https://devpost.com/software/sensoryease-ar,FALSE
MIT Reality Hack 2024,Rat in the Hat,https://devpost.com/software/rat-in-the-hat,FALSE
MIT Reality Hack 2024,Jump On It,https://devpost.com/software/jump-on-it,FALSE
MIT Reality Hack 2024,Shroom Hunt,https://devpost.com/software/shroom-hunt,FALSE
MIT Reality Hack 2024,Operator,https://devpost.com/software/operator-o4qdk8,FALSE
MIT Reality Hack 2024,p.e.c.k.,https://devpost.com/software/p-e-c-k,FALSE
MIT Reality Hack 2024,HealMotion,https://devpost.com/software/healmotion,FALSE
MIT Reality Hack 2024,PinPals,https://devpost.com/software/pinpals,FALSE
MIT Reality Hack 2024,ReadyXR,https://devpost.com/software/readyxr,FALSE
MIT Reality Hack 2024,MindToBoard,https://devpost.com/software/mindtoboard,FALSE
MIT Reality Hack 2024,VerseVerse - Spatial Language Learning,https://devpost.com/software/tbd-a9d3mk,FALSE
MIT Reality Hack 2024,Pando,https://devpost.com/software/pando,FALSE
MIT Reality Hack 2024,Virtual Fantasy Productivity Weapon,https://devpost.com/software/virtual-fantasy-productivity-weapon,FALSE
MIT Reality Hack 2024,Swing Coach,https://devpost.com/software/swing-coach,FALSE
MIT Reality Hack 2024,63 Galleria,https://devpost.com/software/63-galleria,FALSE
MIT Reality Hack 2024,DELTA REAL/ation - Empowering Migrant Futures,https://devpost.com/software/delta-real-ation,FALSE
MIT Reality Hack 2024,WeSources,https://devpost.com/software/wesources-aniqu5,FALSE
MIT Reality Hack 2024,MR Fossil,https://devpost.com/software/mr-fossil,FALSE
MIT Reality Hack 2024,Treasure Trove,https://devpost.com/software/treasure-trove-72vhft,FALSE
MIT Reality Hack 2024,Hungry Gaussians,https://devpost.com/software/hungry-gaussians,FALSE
MIT Reality Hack 2024,OurBloc,https://devpost.com/software/ourbloc,FALSE
MIT Reality Hack 2024,NetConnect,https://devpost.com/software/ai-learning-assistant,FALSE
MIT Reality Hack 2024,Hacker Quest,https://devpost.com/software/hacker-quest,FALSE
MIT Reality Hack 2024,Penpals,https://devpost.com/software/penpals-zui5o2,FALSE
MIT Reality Hack 2024,Happy Balloon Fun Time,https://devpost.com/software/happy-balloon-fun-time,FALSE
MIT Reality Hack 2024,ThriveHive,https://devpost.com/software/thrivehive,FALSE
MIT Reality Hack 2024,FarMR,https://devpost.com/software/farmr-am6hbe,FALSE
MIT Reality Hack 2024,the library of beautiful things,https://devpost.com/software/the-library-of-beautiful-things,FALSE
MIT Reality Hack 2024,Adulting 101,https://devpost.com/software/adulting-101-p5of32,FALSE
MIT Reality Hack 2024,Memory Lane,https://devpost.com/software/life-of-a-story,FALSE
MIT Reality Hack 2024,Echoes of Silence,https://devpost.com/software/echoes-of-silence,FALSE
MIT Reality Hack 2024,"3Datalyze [Team B306, Table 61]",https://devpost.com/software/table-61,FALSE
RevolutionUC 2025,Needlehelp,https://devpost.com/software/needlehelp,TRUE
RevolutionUC 2025,"Memora: Clear Your Mind, Conquer Your Day.",https://devpost.com/software/memora-clear-your-mind-conquer-your-day,TRUE
RevolutionUC 2025,FUNDR,https://devpost.com/software/founderr,TRUE
RevolutionUC 2025,RealityCheck,https://devpost.com/software/realitycheck-t35pxd,TRUE
RevolutionUC 2025,genarrex,https://devpost.com/software/genarrex,TRUE
RevolutionUC 2025,EcoLLM,https://devpost.com/software/ecollm,TRUE
RevolutionUC 2025,BassGPT,https://devpost.com/software/bassgpt,TRUE
RevolutionUC 2025,FinDaddy,https://devpost.com/software/findaddy,TRUE
RevolutionUC 2025,RxRecruits,https://devpost.com/software/rxrecruits,TRUE
RevolutionUC 2025,MedVision,https://devpost.com/software/medvision-o397zh,TRUE
RevolutionUC 2025,ARise AR Flashcards,https://devpost.com/software/arise-ar-flashcards-kih1x6,TRUE
RevolutionUC 2025,SightSense,https://devpost.com/software/sightsense-r53gl1,TRUE
RevolutionUC 2025,GemiStudi,https://devpost.com/software/gemistudi,TRUE
RevolutionUC 2025,ClinSync,https://devpost.com/software/clinsync,TRUE
RevolutionUC 2025,Rapid.Tech,https://devpost.com/software/rapid-tech,TRUE
RevolutionUC 2025,PomoFlash,https://devpost.com/software/pomoflash,FALSE
RevolutionUC 2025,Pick playlist,https://devpost.com/software/pick-playlist,FALSE
RevolutionUC 2025,MedSage,https://devpost.com/software/medsage,FALSE
RevolutionUC 2025,Invent-ory,https://devpost.com/software/invent-ory,FALSE
RevolutionUC 2025,Bankify,https://devpost.com/software/bankify,FALSE
RevolutionUC 2025,Sarcastic Bearcat,https://devpost.com/software/sarcastic-bearcat,FALSE
RevolutionUC 2025,Legit Company,https://devpost.com/software/legit-company,FALSE
RevolutionUC 2025,Commit,https://devpost.com/software/commit-hdag7s,FALSE
RevolutionUC 2025,Feng's Way,https://devpost.com/software/feng-s-way,FALSE
RevolutionUC 2025,MolCure,https://devpost.com/software/healthgenome,FALSE
RevolutionUC 2025,SwiftDrop,https://devpost.com/software/swiftdrop,FALSE
RevolutionUC 2025,Outbreak_Nexus,https://devpost.com/software/outbreak_nexus,FALSE
RevolutionUC 2025,DoseWise,https://devpost.com/software/dosewise-woi94h,FALSE
RevolutionUC 2025,HireFlow,https://devpost.com/software/hireflow-qog2u3,FALSE
RevolutionUC 2025,Team MedScribe,https://devpost.com/software/jgps,FALSE
RevolutionUC 2025,Facebook Marketplace Cleanser,https://devpost.com/software/facebook-marketplace-cleanser,FALSE
RevolutionUC 2025,Know-How Hub,https://devpost.com/software/know-how-hub,FALSE
RevolutionUC 2025,BullBear,https://devpost.com/software/bullbear,FALSE
RevolutionUC 2025,Forky – Your Open-Source AI Copilot!,https://devpost.com/software/forky-your-open-source-ai-copilot,FALSE
RevolutionUC 2025,Leo's Kitchen,https://devpost.com/software/leo-s-kitchen,FALSE
RevolutionUC 2025,Social Media Content Moderator,https://devpost.com/software/social-media-content-moderator,FALSE
RevolutionUC 2025,Ever-Mind,https://devpost.com/software/ever-mind,FALSE
RevolutionUC 2025,SustainGenius,https://devpost.com/software/rizz_up_my_social_score,FALSE
RevolutionUC 2025,Beachies,https://devpost.com/software/beachies,FALSE
RevolutionUC 2025,replies.ai,https://devpost.com/software/replies-ai,FALSE
RevolutionUC 2025,UniCircle,https://devpost.com/software/unicircle-x4gyi0,FALSE
RevolutionUC 2025,Bad USB Detector,https://devpost.com/software/bad-usb,FALSE
RevolutionUC 2025,SatSignal Seeker,https://devpost.com/software/satsignal-seeker,FALSE
RevolutionUC 2025,Modern Wellness Companion,https://devpost.com/software/modern-wellness-companion,FALSE
RevolutionUC 2025,PhysiCube,https://devpost.com/software/physicube,FALSE
RevolutionUC 2025,Breakfast Bar,https://devpost.com/software/breakfast-bar,FALSE
RevolutionUC 2025,ByteBlox,https://devpost.com/software/byte-by-block,FALSE
RevolutionUC 2025,Financial Future,https://devpost.com/software/financial-future,FALSE
RevolutionUC 2025,Secure Sight,https://devpost.com/software/secure-sight-pom2s4,FALSE
RevolutionUC 2025,JobLens,https://devpost.com/software/joblens,FALSE
RevolutionUC 2025,Visual Black Jack Game,https://devpost.com/software/visual-black-jack-game,FALSE
RevolutionUC 2025,Emotional AI Chatbot,https://devpost.com/software/emotional-ai-chatbot,FALSE
RevolutionUC 2025,Speak Sign,https://devpost.com/software/speak-sign,FALSE
RevolutionUC 2025,"Feather | Ethical Investing, Made Easy",https://devpost.com/software/feather-ethical-investing-made-easy,FALSE
RevolutionUC 2025,WebAble,https://devpost.com/software/webable-pxjsz3,FALSE
RevolutionUC 2025,SmartTrack AI Health SOlutoin,https://devpost.com/software/smarttrack-ai-health-solutoin,FALSE
RevolutionUC 2025,OptiLine,https://devpost.com/software/optiline,FALSE
RevolutionUC 2025,Click Mr. Whiskers,https://devpost.com/software/mrwhiskers-exe,FALSE
RevolutionUC 2025,CPASS: Cincinnati Public Accessibility - System Survey,https://devpost.com/software/cincinnati-public-accessibility-system-survey-cpass,FALSE
RevolutionUC 2025,8-Bit-Beats,https://devpost.com/software/8-bit-beats,FALSE
TreeHacks 2025,HawkWatch,https://devpost.com/software/hawkwatch,TRUE
TreeHacks 2025,OmNom,https://devpost.com/software/omnom-hg16v3,TRUE
TreeHacks 2025,Hearti,https://devpost.com/software/hearti,TRUE
TreeHacks 2025,Edith,https://devpost.com/software/edith-bvh014,TRUE
TreeHacks 2025,BrailleBot: Make Every Document Accessible!,https://devpost.com/software/readable-ai-braille-printer,TRUE
TreeHacks 2025,BlinkAI,https://devpost.com/software/blinkai,TRUE
TreeHacks 2025,Iris,https://devpost.com/software/iris-vlnzp0,TRUE
TreeHacks 2025,SurviveX,https://devpost.com/software/survivex,TRUE
TreeHacks 2025,PUSHPA - Pyro UAV System for High-risk Patrol and Alerting,https://devpost.com/software/pushpa-pyro-uav-system-for-high-risk-patrol-and-alerting,TRUE
TreeHacks 2025,MediLedger,https://devpost.com/software/mediledger,TRUE
TreeHacks 2025,AgentZero,https://devpost.com/software/agentzero,TRUE
TreeHacks 2025,ECGo,https://devpost.com/software/ecgo,TRUE
TreeHacks 2025,Therms - Thermoregulation Wearables with AI-powered Insights,https://devpost.com/software/therms-thermoregulation-wearables-with-ai-powered-insights,TRUE
TreeHacks 2025,Project AVIA,https://devpost.com/software/project-avia-autonomous-vigilance-insights-for-aviation,TRUE
TreeHacks 2025,VisionGuard: smart vision for smarter driving,https://devpost.com/software/visionguard-smart-vision-for-smarter-driving,TRUE
TreeHacks 2025,HiveMind,https://devpost.com/software/hivemind-18cula,TRUE
TreeHacks 2025,ERWIN: Enhanced Rock Weathering Impact Navigator,https://devpost.com/software/erwin-enhanced-rock-weathering-impact-navigator,TRUE
TreeHacks 2025,BAS Climate Action Matcher,https://devpost.com/software/bas-climate-action-matcher,TRUE
TreeHacks 2025,Lemon,https://devpost.com/software/lemon-7gn5hq,TRUE
TreeHacks 2025,Ranger,https://devpost.com/software/ranger-6jkv5s,TRUE
TreeHacks 2025,WiiWork,https://devpost.com/software/wiiwork-8u1x62,TRUE
TreeHacks 2025,Portable Braille,https://devpost.com/software/portable-braille-cdq8v5,TRUE
TreeHacks 2025,CyberDrive,https://devpost.com/software/cyberdrive,TRUE
TreeHacks 2025,HorizonX,https://devpost.com/software/horizonx,TRUE
TreeHacks 2025,WingNote,https://devpost.com/software/wingnote,TRUE
TreeHacks 2025,Lumora,https://devpost.com/software/lumora,TRUE
TreeHacks 2025,"Noteworthy: Visualize, Capture, Remember.",https://devpost.com/software/noteworthy-visualize-capture-remember,TRUE
TreeHacks 2025,FlowPilot: Your Agentic Co-Pilot,https://devpost.com/software/flowpilot-zoom-agent-that-automates-your-workflows,TRUE
